N;p;q;found_divisor;time;divisor_equal;base_size
12588885823027099;142410197;88398767;88398767;0.03694725036621094;True;29
1046931118229;1276031;820459;1276031;0.056940555572509766;True;22
45431;251;181;181;0.0;True;10
3899671;1279;3049;3049;0.0;True;13
153403;857;179;179;0.0009987354278564453;True;10
17651;929;19;19;0.0;True;10
6140337139;92507;66377;92507;0.0009989738464355469;True;18
7080677901230741;92764219;76329839;76329839;0.004994630813598633;True;27
7984824422207;1666309;4791923;1666309;0.0030100345611572266;True;23
254217323;7951;31973;7951;0.0;True;16
463901;887;523;523;0.0;True;10
4952467657;232303;21319;21319;0.0009989738464355469;True;19
1773116117330689;11029373;160763093;11029373;2.2210936546325684;True;28
9387121199;106627;88037;88037;0.004005908966064453;True;17
5945827219421;2838769;2094509;2838769;0.04195690155029297;True;22
3677087887513;3716569;989377;989377;0.001984834671020508;True;22
2184222757;46181;47297;47297;0.0009989738464355469;True;16
2302605174829;2747611;838039;838039;0.0039958953857421875;True;22
13039259;3259;4001;4001;0.0;True;12
3228837993947;776813;4156519;776813;0.0019979476928710938;True;22
154493453055833;10240121;15087073;10240121;0.007991790771484375;True;24
1242661340429071;12350479;100616449;100616449;0.005993843078613281;True;27
1330981271;11981;111091;11981;0.0029969215393066406;True;18
8412179;1129;7451;1129;0.0;True;13
14218777057;79159;179623;79159;0.0009989738464355469;True;18
61100576802413;6503041;9395693;9395693;0.0009992122650146484;True;24
3785605136997353;31923491;118583683;31923491;0.004994869232177734;True;27
18954651259;139661;135719;135719;0.0;True;18
10517;13;809;13;0.0;True;13
34369003;2203;15601;2203;0.0;True;14
594196654143149;32686891;18178439;18178439;0.010988712310791016;True;25
22493;271;83;83;0.0;True;10
2165539;859;2521;2521;0.0;True;13
16409343929464231;129122221;127083811;129122221;0.008990287780761719;True;27
4151311;2861;1451;1451;0.0;True;12
1652520797;54311;30427;30427;0.00099945068359375;True;17
151991718929;341227;445427;341227;0.019336938858032227;True;19
114677442619236479;278503553;411762943;411762943;0.06693148612976074;True;29
1460023;1447;1009;1009;0.0;True;11
2666898491;42397;62903;42397;0.0009987354278564453;True;16
309847;809;383;383;0.0;True;11
2813231;2203;1277;1277;0.0;True;12
6337450277;105331;60167;60167;0.000995635986328125;True;17
631951;3877;163;163;0.0;True;12
74597605690759;9265691;8050949;8050949;0.16083550453186035;True;25
1279341424713571;59963711;21335261;21335261;0.018993139266967773;True;26
14837207856389;3870649;3833261;3833261;0.002997159957885742;True;22
458353213714369;14997119;30562751;14997119;0.003995418548583984;True;26
3533587;1733;2039;1733;0.0;True;12
36367587986857;3097273;11741809;3097273;0.0030095577239990234;True;26
91555153;11579;7907;7907;0.0049936771392822266;True;16
825731;433;1907;433;0.0;True;11
12730559;4079;3121;3121;0.0;True;13
12045600669096359;92541667;130164077;92541667;0.02198958396911621;True;27
3699977;3209;1153;1153;0.0;True;12
6486375524660159;16575281;391328239;16575281;0.0039958953857421875;True;29
1314227;367;3581;367;0.0;True;12
30570689;5791;5279;5791;0.0;True;13
401757084119;56501;7110619;56501;0.0;True;23
8549251739767399;162515207;52605857;162515207;0.019980192184448242;True;29
8672599954911917;84385033;102774149;84385033;0.07092761993408203;True;27
38028516991;205157;185363;185363;0.0009987354278564453;True;18
1213112229697;648047;1871951;648047;0.0009989738464355469;True;21
24645827;4523;5449;4523;0.0;True;13
725671530034831;26564851;27316981;26564851;0.06192660331726074;True;25
1284391;1949;659;659;0.0;True;11
47211169;6221;7589;6221;0.0009999275207519531;True;15
732456469993;1049333;698021;1049333;0.0009992122650146484;True;22
1233176662429;689597;1788257;689597;0.0028901100158691406;True;21
14178397892362567;47469127;298686721;298686721;0.468533992767334;True;30
2679342729281;1285279;2084639;2084639;0.021981239318847656;True;24
31786258747;189061;168127;168127;0.0009984970092773438;True;19
42330030044153;818173;51737261;818173;0.0019981861114501953;True;26
21290069792389;15318239;1389851;1389851;0.0019979476928710938;True;24
14675677823627;2773307;5291761;5291761;0.001016378402709961;True;24
10517098790593;3160411;3327763;3160411;0.0029969215393066406;True;22
301776533;15073;20021;15073;0.0;True;15
3880205205955381;62881069;61707049;61707049;0.02596879005432129;True;27
584747;2111;277;277;0.0;True;12
1063686181;34369;30949;34369;0.0;True;16
2682471523057;1382309;1940573;1940573;0.0009987354278564453;True;22
20393352161239;7973881;2557519;7973881;0.006979703903198242;True;23
285514489659728821;319190609;894495269;319190609;0.052945613861083984;True;30
401366879775016117;554435423;723919979;554435423;430.62633872032166;True;30
2667943168901;1693501;1575401;1693501;0.045954227447509766;True;21
509519893;31357;16249;16249;0.0;True;16
4323811425539;31797641;135979;31797641;0.017979145050048828;True;26
3233029207;61057;52951;52951;0.0;True;20
12192881751084347;52055881;234226787;52055881;0.012001752853393555;True;28
235389674466127;2456429;95825963;2456429;0.00400853157043457;True;27
314539;2111;149;149;0.0;True;12
3341329;3767;887;887;0.0;True;12
82249;233;353;233;0.0;True;10
62655122581689149;252902971;247743719;247743719;0.06193709373474121;True;28
10955245314319;6121627;1789597;6121627;0.003995418548583984;True;23
1286071823;37363;34421;34421;0.001997232437133789;True;17
4826326117;8089;596653;8089;0.0;True;20
579749;691;839;839;0.0;True;11
12612519719;177839;70921;70921;0.001001119613647461;True;19
3900011;7457;523;523;0.0;True;14
50390527337;207523;242819;207523;0.004995584487915039;True;18
105146971;28627;3673;3673;0.0;True;15
4165298737;36793;113209;36793;0.0009982585906982422;True;18
2019076127;41411;48757;41411;0.0009987354278564453;True;17
1036231842523;1101211;940993;940993;0.002997159957885742;True;21
940308307163;265247;3545029;265247;0.0009999275207519531;True;22
1323495539911;1145359;1155529;1145359;0.0029959678649902344;True;21
729485839;51521;14159;51521;0.0;True;16
226740853577347;29451343;7698829;7698829;0.0069925785064697266;True;25
273557612429877553;343286221;796879093;796879093;0.017967939376831055;True;30
17776395366523;1789787;9932129;1789787;0.0029964447021484375;True;24
10029972736919;2951413;3398363;3398363;0.0029969215393066406;True;22
159993785607367391;312653897;511728103;511728103;0.00898599624633789;True;29
375299456009;1421099;264091;264091;0.0019979476928710938;True;21
5091043;4289;1187;4289;0.0;True;14
9339284850299;4944683;1888753;4944683;0.006980180740356445;True;24
47683;41;1163;41;0.0;True;11
723521947620849469;929634661;778286329;929634661;0.008005619049072266;True;30
1093980197837;3359921;325597;325597;0.001996755599975586;True;25
442476607;125383;3529;3529;0.0;True;17
77219147;1747;44201;1747;0.0009984970092773438;True;16
